"url","routeType","httpStatus","finalUrl","canonicalUrl","canonicalIsSelf","indexable","robotsAllowed","robotsMeta","sitemapIncluded","title","titleLength","metaDescription","descriptionLength","h1","openGraph","twitter","jsonLdTypes","incomingInternalLinkCount","outgoingInternalLinkCount","wordCount","modifiedDate","sitemapLastmod","duplicateTitle","duplicateDescription","orphanPage","redirectChain","structuredDataValidity","structuredDataErrors","sources","error"
"https://vidrial.vercel.app/login","authentication","200","https://vidrial.vercel.app/login","https://vidrial.vercel.app/login","true","false","true","noindex,nofollow","false","Log in — Vidrial","16","Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control.","145","[""Welcome back.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""https://vidrial.vercel.app/""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","24","4","101","""""","""""","true","true","false","[{""url"":""https://vidrial.vercel.app/login"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/pricing","marketing-public","200","https://vidrial.vercel.app/pricing","https://vidrial.vercel.app/pricing","true","true","true","index,follow","true","Pricing — Vidrial","17","Simple plans, honest units. Source minutes for editing, credits for generation, top-ups when you need them.","107","[""Simple plans, honest units.""]","{""title"":""Pricing — Vidrial"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/pricing""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","24","482","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/pricing"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/privacy","trust-legal","200","https://vidrial.vercel.app/privacy","https://vidrial.vercel.app/privacy","true","true","true","index,follow","false","Privacy — Vidrial","17","How Vidrial collects, uses, protects, and deletes data.","55","[""Privacy policy""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/privacy""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","23","509","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/privacy"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/reset-password","authentication","200","https://vidrial.vercel.app/reset-password","""""","false","false","true","noindex,nofollow","false","Choose a new password — Vidrial","31","Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control.","145","[""Choose a new password.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""https://vidrial.vercel.app/""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","1","2","70","""""","""""","false","true","false","[{""url"":""https://vidrial.vercel.app/reset-password"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/roadmap","marketing-public","200","https://vidrial.vercel.app/roadmap","https://vidrial.vercel.app/roadmap","true","true","true","index,follow","true","Roadmap — Vidrial","17","What we're building, what's next, and what's later.","51","[""Where Vidrial is going.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/roadmap""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","23","186","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/roadmap"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/security","trust-legal","200","https://vidrial.vercel.app/security","https://vidrial.vercel.app/security","true","true","true","index,follow","true","Security & privacy — Vidrial","28","How Vidrial handles your media, what we promise, and what we don't.","67","[""Your footage, on your terms.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/security""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","24","275","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/security"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/signup","authentication","200","https://vidrial.vercel.app/signup","https://vidrial.vercel.app/signup","true","false","true","noindex,nofollow","false","Sign up — Vidrial","17","Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control.","145","[""Create your workspace.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""https://vidrial.vercel.app/""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","33","3","110","""""","""""","false","true","false","[{""url"":""https://vidrial.vercel.app/signup"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/status","marketing-public","200","https://vidrial.vercel.app/status","https://vidrial.vercel.app/status","true","true","true","index,follow","false","Status — Vidrial","16","Live status of Vidrial services.","32","[""Everything looks fine.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/status""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","23","148","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/status"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/terms","trust-legal","200","https://vidrial.vercel.app/terms","https://vidrial.vercel.app/terms","true","true","true","index,follow","false","Terms — Vidrial","15","Terms governing the use of Vidrial.","35","[""Terms of service""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/terms""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","23","540","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/terms"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/use-cases","use-case","200","https://vidrial.vercel.app/use-cases","https://vidrial.vercel.app/use-cases","true","true","true","index,follow","true","Use cases — Vidrial","19","Vidrial for YouTube, podcasts, short-form, courses and product demos.","69","[""Built for the way people make video.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/use-cases""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","1","24","164","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/use-cases"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/use-cases/courses","use-case","200","https://vidrial.vercel.app/use-cases/courses","https://vidrial.vercel.app/use-cases/courses","true","true","true","index,follow","true","For online courses — Vidrial","28","Lessons that stay clear and consistent.","39","[""Lessons that stay clear, week after week.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/use-cases/courses""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","24","193","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/use-cases/courses"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/use-cases/podcasts","use-case","200","https://vidrial.vercel.app/use-cases/podcasts","https://vidrial.vercel.app/use-cases/podcasts","true","true","true","index,follow","true","For video podcasts — Vidrial","28","Cut the silence, keep the conversation.","39","[""Video podcasts, without the dead air.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/use-cases/podcasts""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","24","198","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/use-cases/podcasts"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/use-cases/product-demos","use-case","200","https://vidrial.vercel.app/use-cases/product-demos","https://vidrial.vercel.app/use-cases/product-demos","true","true","true","index,follow","true","For product demos — Vidrial","27","A tight demo from screen and camera.","36","[""A demo people actually finish.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/use-cases/product-demos""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","24","209","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/use-cases/product-demos"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/use-cases/short-form","use-case","200","https://vidrial.vercel.app/use-cases/short-form","https://vidrial.vercel.app/use-cases/short-form","true","true","true","index,follow","true","For short-form — Vidrial","24","Long-form into vertical hooks, fast.","36","[""Hook, hold, cut.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/use-cases/short-form""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","24","201","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/use-cases/short-form"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/use-cases/youtube","use-case","200","https://vidrial.vercel.app/use-cases/youtube","https://vidrial.vercel.app/use-cases/youtube","true","true","true","index,follow","true","For YouTube creators — Vidrial","30","Turn hours of raw material into a tight first cut.","50","[""First cuts for YouTube — without the weekend.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""/use-cases/youtube""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","53","24","219","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/use-cases/youtube"",""status"":200}]","none","[]","[""route-tree"",""sitemap""]",""""""
"https://vidrial.vercel.app/verify-email","authentication","200","https://vidrial.vercel.app/verify-email","""""","false","false","true","noindex,nofollow","false","Verify email — Vidrial","22","Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control.","145","[""Check your inbox.""]","{""title"":""Vidrial — AI video editing that understands your project"",""description"":""Upload raw clips, audio and images. Tell us what you're making. We find the moments, propose the edit and build a timeline you can still control."",""image"":null,""url"":""https://vidrial.vercel.app/""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[]","1","2","67","""""","""""","false","true","false","[{""url"":""https://vidrial.vercel.app/verify-email"",""status"":200}]","none","[]","[""route-tree""]",""""""
"https://vidrial.vercel.app/youtube-clipper","marketing-public","200","https://vidrial.vercel.app/youtube-clipper","https://vidrial.vercel.app/youtube-clipper","true","true","true","index,follow","true","YouTube Clipper — Turn Long Videos Into Shorts | Vidrial","56","Find complete moments in long videos, correct captions and export editable clips for YouTube Shorts, Instagram Reels and TikTok.","128","[""Turn one long video into clips worth watching.""]","{""title"":""YouTube Clipper — Turn Long Videos Into Shorts | Vidrial"",""description"":""Find complete moments in long videos, correct captions and export editable clips for YouTube Shorts, Instagram Reels and TikTok."",""image"":null,""url"":""/youtube-clipper""}","{""card"":""summary"",""title"":null,""description"":null,""image"":null}","[""SoftwareApplication""]","12","25","821","""""","""""","false","false","false","[{""url"":""https://vidrial.vercel.app/youtube-clipper"",""status"":200}]","valid-json","[]","[""route-tree"",""sitemap""]",""""""
